CCODE SCODE YEAR XRREG XRCOMP XROPEN XCONST PARREG PARCOMP DEMOCRACY AUTOCRACY POLITY ORIGIN
420 GAM 1983 3 3 4 5 2 4 7 0 7 0
420 GAM 1984 3 3 4 5 2 4 7 0 7 0
420 GAM 1985 3 3 4 5 2 4 7 0 7 0
420 GAM 1986 3 3 4 5 2 4 7 0 7 0
420 GAM 1987 3 3 4 5 2 4 7 0 7 0
420 GAM 1988 3 3 4 5 2 4 7 0 7 0
420 GAM 1989 3 3 4 5 2 4 7 0 7 0
420 GAM 1990 3 3 4 5 5 5 8 0 8 0
420 GAM 1991 3 3 4 5 5 5 8 0 8 0
420 GAM 1992 3 3 4 5 5 5 8 0 8 0
420 GAM 1993 3 3 4 5 5 5 8 0 8 0
420 GAM 1994 1 0 0 1 4 1 0 7 -7 0
420 GAM 1995 1 0 0 1 4 1 0 7 -7 0
420 GAM 1996 2 0 0 1 4 2 0 6 -6 0
420 GAM 1997 2 0 0 2 4 2 0 5 -5 0
420 GAM 1998 2 0 0 2 4 2 0 5 -5 0
420 GAM 1999 2 0 0 2 4 2 0 5 -5 0
420 GAM 2000 2 0 0 2 4 2 0 5 -5 0
420 GAM 2001 2 0 0 2 4 2 0 5 -5 0
420 GAM 2002 2 0 0 2 4 2 0 5 -5 0
420 GAM 2003 2 0 0 2 4 2 0 5 -5 0
420 GAM 2004 2 0 0 2 4 2 0 5 -5 0
420 GAM 2005 2 0 0 2 4 2 0 5 -5 0
420 GAM 2006 2 0 0 2 4 2 0 5 -5 0
420 GAM 2007 2 0 0 2 4 2 0 5 -5 0
432 MLI 1960 2 1 4 3 4 1 0 7 -7 0
432 MLI 1961 2 1 4 3 4 1 0 7 -7 0
432 MLI 1962 2 1 4 3 4 1 0 7 -7 0
432 MLI 1963 2 1 4 3 4 1 0 7 -7 0
432 MLI 1964 2 1 4 3 4 1 0 7 -7 0
432 MLI 1965 2 1 4 3 4 1 0 7 -7 0
432 MLI 1966 2 1 4 3 4 1 0 7 -7 0
432 MLI 1967 2 1 4 3 4 1 0 7 -7 0
432 MLI 1968 1 0 0 1 4 1 0 7 -7 0
432 MLI 1969 1 0 0 1 4 1 0 7 -7 0
432 MLI 1970 1 0 0 1 4 1 0 7 -7 0
432 MLI 1971 1 0 0 1 4 1 0 7 -7 0
432 MLI 1972 1 0 0 1 4 1 0 7 -7 0
432 MLI 1973 1 0 0 1 4 1 0 7 -7 0
432 MLI 1974 1 0 0 1 4 1 0 7 -7 0
432 MLI 1975 1 0 0 1 4 1 0 7 -7 0
432 MLI 1976 1 0 0 1 4 1 0 7 -7 0
432 MLI 1977 1 0 0 1 4 1 0 7 -7 0
432 MLI 1978 1 0 0 1 4 1 0 7 -7 0
432 MLI 1979 2 0 0 1 4 1 0 7 -7 0
432 MLI 1980 2 0 0 1 4 1 0 7 -7 0
432 MLI 1981 2 0 0 1 4 1 0 7 -7 0
432 MLI 1982 2 0 0 1 4 1 0 7 -7 0
432 MLI 1983 2 0 0 1 4 1 0 7 -7 0
432 MLI 1984 2 0 0 1 4 1 0 7 -7 0
432 MLI 1985 2 0 0 1 4 1 0 7 -7 0
432 MLI 1986 2 0 0 1 4 1 0 7 -7 0
432 MLI 1987 2 0 0 1 4 1 0 7 -7 0
432 MLI 1988 2 0 0 1 4 1 0 7 -7 0
432 MLI 1989 2 0 0 1 4 1 0 7 -7 0
432 MLI 1990 2 0 0 1 4 1 0 7 -7 0
432 MLI 1991 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
432 MLI 1992 3 3 4 5 2 4 7 0 7 0
432 MLI 1993 3 3 4 5 2 4 7 0 7 0
432 MLI 1994 3 3 4 5 2 4 7 0 7 0
432 MLI 1995 3 3 4 5 2 4 7 0 7 0
432 MLI 1996 3 3 4 5 2 4 7 0 7 0
432 MLI 1997 3 3 4 5 2 3 6 0 6 0
432 MLI 1998 3 3 4 5 2 3 6 0 6 0
432 MLI 1999 3 3 4 5 2 3 6 0 6 0
432 MLI 2000 3 3 4 5 2 3 6 0 6 0
432 MLI 2001 3 3 4 5 2 3 6 0 6 0
432 MLI 2002 3 3 4 5 2 3 6 0 6 0
432 MLI 2003 3 3 4 5 2 3 6 0 6 0
432 MLI 2004 3 3 4 5 2 3 6 0 6 0
432 MLI 2005 3 3 4 5 2 3 6 0 6 0
432 MLI 2006 3 3 4 5 2 3 6 0 6 0
432 MLI 2007 3 3 4 5 2 3 6 0 6 0
433 SEN 1960 3 3 4 3 4 2 3 4 -1 0
433 SEN 1961 3 3 4 3 4 2 3 4 -1 0
433 SEN 1962 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
433 SEN 1963 2 1 4 3 4 1 0 7 -7 0
433 SEN 1964 2 1 4 3 4 1 0 7 -7 0
433 SEN 1965 2 1 4 3 4 1 0 7 -7 0
433 SEN 1966 2 1 4 3 4 1 0 7 -7 0
433 SEN 1967 2 1 4 3 4 1 0 7 -7 0
433 SEN 1968 2 1 4 3 4 1 0 7 -7 0
433 SEN 1969 2 1 4 3 4 1 0 7 -7 0
433 SEN 1970 2 1 4 3 4 1 0 7 -7 0
433 SEN 1971 2 1 4 3 4 1 0 7 -7 0
433 SEN 1972 2 1 4 3 4 1 0 7 -7 0
433 SEN 1973 2 1 4 3 4 1 0 7 -7 0
433 SEN 1974 2 1 4 3 4 2 0 6 -6 0
433 SEN 1975 2 1 4 3 4 2 0 6 -6 0
433 SEN 1976 2 1 4 3 4 2 0 6 -6 0
433 SEN 1977 2 1 4 3 4 2 0 6 -6 0
433 SEN 1978 2 2 4 3 4 2 2 4 -2 0
433 SEN 1979 2 2 4 3 4 2 2 4 -2 0
433 SEN 1980 2 2 4 3 4 2 2 4 -2 0
433 SEN 1981 2 1 4 3 2 4 2 3 -1 0
433 SEN 1982 2 1 4 3 2 4 2 3 -1 0
433 SEN 1983 2 1 4 3 2 4 2 3 -1 0
433 SEN 1984 2 1 4 3 2 4 2 3 -1 0
433 SEN 1985 2 1 4 3 2 4 2 3 -1 0
433 SEN 1986 2 1 4 3 2 4 2 3 -1 0
433 SEN 1987 2 1 4 3 2 4 2 3 -1 0
433 SEN 1988 2 1 4 3 2 4 2 3 -1 0
433 SEN 1989 2 1 4 3 2 4 2 3 -1 0
433 SEN 1990 2 1 4 3 2 4 2 3 -1 0
433 SEN 1991 2 1 4 3 2 4 2 3 -1 0
433 SEN 1992 2 1 4 3 2 4 2 3 -1 0
433 SEN 1993 2 1 4 3 2 4 2 3 -1 0
433 SEN 1994 2 1 4 3 2 4 2 3 -1 0
433 SEN 1995 2 1 4 3 2 4 2 3 -1 0
433 SEN 1996 2 1 4 3 2 4 2 3 -1 0
433 SEN 1997 2 1 4 3 2 4 2 3 -1 0
433 SEN 1998 2 1 4 3 2 4 2 3 -1 0
433 SEN 1999 2 1 4 3 2 4 2 3 -1 0
433 SEN 2000 3 3 4 6 2 4 8 0 8 0
433 SEN 2001 3 3 4 6 2 4 8 0 8 0
433 SEN 2002 3 3 4 6 2 4 8 0 8 0
433 SEN 2003 3 3 4 6 2 4 8 0 8 0
433 SEN 2004 3 3 4 6 2 4 8 0 8 0
433 SEN 2005 3 3 4 6 2 4 8 0 8 0
433 SEN 2006 3 3 4 6 2 4 8 0 8 0
433 SEN 2007 3 3 4 6 2 4 8 0 8 0
434 BEN 1960 3 3 4 3 3 3 4 2 2 0
434 BEN 1961 3 3 4 3 3 3 4 2 2 0
434 BEN 1962 3 3 4 3 3 3 4 2 2 0
434 BEN 1963 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
434 BEN 1964 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
434 BEN 1965 1 0 0 1 4 1 0 7 -7 0
434 BEN 1966 1 0 0 1 4 1 0 7 -7 0
434 BEN 1967 1 0 0 1 4 1 0 7 -7 0
434 BEN 1968 1 0 0 1 4 1 0 7 -7 0
434 BEN 1969 1 0 0 1 4 1 0 7 -7 0
434 BEN 1970 2 1 4 3 2 3 1 3 -2 0
434 BEN 1971 2 1 4 3 2 3 1 3 -2 0
434 BEN 1972 1 0 0 1 4 1 0 7 -7 0
434 BEN 1973 1 0 0 1 4 1 0 7 -7 0
434 BEN 1974 1 0 0 1 4 1 0 7 -7 0
434 BEN 1975 1 0 0 1 4 1 0 7 -7 0
434 BEN 1976 1 0 0 1 4 1 0 7 -7 0
434 BEN 1977 1 0 0 1 4 1 0 7 -7 0
434 BEN 1978 1 0 0 1 4 1 0 7 -7 0
434 BEN 1979 1 0 0 1 4 1 0 7 -7 0
434 BEN 1980 2 0 0 1 4 1 0 7 -7 0
434 BEN 1981 2 0 0 1 4 1 0 7 -7 0
434 BEN 1982 2 0 0 1 4 1 0 7 -7 0
434 BEN 1983 2 0 0 1 4 1 0 7 -7 0
434 BEN 1984 2 0 0 1 4 1 0 7 -7 0
434 BEN 1985 2 0 0 1 4 1 0 7 -7 0
434 BEN 1986 2 0 0 1 4 1 0 7 -7 0
434 BEN 1987 2 0 0 1 4 1 0 7 -7 0
434 BEN 1988 2 0 0 1 4 1 0 7 -7 0
434 BEN 1989 2 0 0 1 4 1 0 7 -7 0
434 BEN 1990 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
434 BEN 1991 2 2 4 5 2 4 6 0 6 0
434 BEN 1992 2 2 4 5 2 4 6 0 6 0
434 BEN 1993 2 2 4 5 2 4 6 0 6 0
434 BEN 1994 2 2 4 5 2 4 6 0 6 0
434 BEN 1995 2 2 4 5 2 4 6 0 6 0
434 BEN 1996 2 2 4 5 2 4 6 0 6 0
434 BEN 1997 2 2 4 5 2 4 6 0 6 0
434 BEN 1998 2 2 4 5 2 4 6 0 6 0
434 BEN 1999 2 2 4 5 2 4 6 0 6 0
434 BEN 2000 2 2 4 5 2 4 6 0 6 0
434 BEN 2001 2 2 4 5 2 4 6 0 6 0
434 BEN 2002 2 2 4 5 2 4 6 0 6 0
434 BEN 2003 2 2 4 5 2 4 6 0 6 0
434 BEN 2004 2 2 4 5 2 4 6 0 6 0
434 BEN 2005 2 2 4 5 2 4 6 0 6 0
434 BEN 2006 3 3 4 5 2 4 7 0 7 0
434 BEN 2007 3 3 4 5 2 4 7 0 7 0
435 MAA 1960 2 1 4 5 4 1 2 6 -4 0
435 MAA 1961 2 1 4 5 4 1 2 6 -4 0
435 MAA 1962 2 1 4 3 4 1 0 7 -7 0
435 MAA 1963 2 1 4 3 4 1 0 7 -7 0
435 MAA 1964 2 1 4 3 4 1 0 7 -7 0
435 MAA 1965 2 1 4 3 4 1 0 7 -7 0
435 MAA 1966 2 1 4 3 4 1 0 7 -7 0
435 MAA 1967 2 1 4 3 4 1 0 7 -7 0
435 MAA 1968 2 1 4 3 4 1 0 7 -7 0
435 MAA 1969 2 1 4 3 4 1 0 7 -7 0
435 MAA 1970 2 1 4 3 4 1 0 7 -7 0
435 MAA 1971 2 1 4 3 4 1 0 7 -7 0
435 MAA 1972 2 1 4 3 4 1 0 7 -7 0
435 MAA 1973 2 1 4 3 4 1 0 7 -7 0
435 MAA 1974 2 1 4 3 4 1 0 7 -7 0
435 MAA 1975 2 1 4 3 4 1 0 7 -7 0
435 MAA 1976 2 1 4 3 4 1 0 7 -7 0
435 MAA 1977 2 1 4 3 4 1 0 7 -7 0
435 MAA 1978 2 1 4 3 4 1 0 7 -7 0
435 MAA 1979 2 1 4 3 4 1 0 7 -7 0
435 MAA 1980 2 1 4 3 4 1 0 7 -7 0
435 MAA 1981 2 1 4 3 4 1 0 7 -7 0
435 MAA 1982 2 1 4 3 4 1 0 7 -7 0
435 MAA 1983 2 1 4 3 4 1 0 7 -7 0
435 MAA 1984 2 1 4 3 4 1 0 7 -7 0
435 MAA 1985 2 1 4 3 4 1 0 7 -7 0
435 MAA 1986 2 1 4 3 4 1 0 7 -7 0
435 MAA 1987 2 1 4 3 4 1 0 7 -7 0
435 MAA 1988 2 1 4 3 4 1 0 7 -7 0
435 MAA 1989 2 1 4 3 4 1 0 7 -7 0
435 MAA 1990 2 1 4 3 4 1 0 7 -7 0
435 MAA 1991 2 1 4 3 4 2 0 6 -6 0
435 MAA 1992 2 1 4 3 4 2 0 6 -6 0
435 MAA 1993 2 1 4 3 4 2 0 6 -6 0
435 MAA 1994 2 1 4 3 4 2 0 6 -6 0
435 MAA 1995 2 1 4 3 4 2 0 6 -6 0
435 MAA 1996 2 1 4 3 4 2 0 6 -6 0
435 MAA 1997 2 1 4 3 4 2 0 6 -6 0
435 MAA 1998 2 1 4 3 4 2 0 6 -6 0
435 MAA 1999 2 1 4 3 4 2 0 6 -6 0
435 MAA 2000 2 1 4 3 4 2 0 6 -6 0
435 MAA 2001 2 1 4 3 4 2 0 6 -6 0
435 MAA 2002 2 1 4 3 4 2 0 6 -6 0
435 MAA 2003 2 1 4 3 4 2 0 6 -6 0
435 MAA 2004 2 1 4 3 4 2 0 6 -6 0
435 MAA 2005 2 1 4 3 3 2 0 5 -5 0
435 MAA 2006 2 0 0 3 3 2 0 3 -3 0
435 MAA 2007 2 2 4 5 2 0 4 0 4 0
436 NIR 1960 2 1 4 3 4 1 0 7 -7 0
436 NIR 1961 2 1 4 3 4 1 0 7 -7 0
436 NIR 1962 2 1 4 3 4 1 0 7 -7 0
436 NIR 1963 2 1 4 3 4 1 0 7 -7 0
436 NIR 1964 2 1 4 3 4 1 0 7 -7 0
436 NIR 1965 2 1 4 3 4 1 0 7 -7 0
436 NIR 1966 2 1 4 3 4 1 0 7 -7 0
436 NIR 1967 2 1 4 3 4 1 0 7 -7 0
436 NIR 1968 2 1 4 3 4 1 0 7 -7 0
436 NIR 1969 2 1 4 3 4 1 0 7 -7 0
436 NIR 1970 2 1 4 3 4 1 0 7 -7 0
436 NIR 1971 2 1 4 3 4 1 0 7 -7 0
436 NIR 1972 2 1 4 3 4 1 0 7 -7 0
436 NIR 1973 2 1 4 3 4 1 0 7 -7 0
436 NIR 1974 1 0 0 1 4 1 0 7 -7 0
436 NIR 1975 1 0 0 1 4 1 0 7 -7 0
436 NIR 1976 1 0 0 1 4 1 0 7 -7 0
436 NIR 1977 1 0 0 1 4 1 0 7 -7 0
436 NIR 1978 1 0 0 1 4 1 0 7 -7 0
436 NIR 1979 1 0 0 1 4 1 0 7 -7 0
436 NIR 1980 1 0 0 1 4 1 0 7 -7 0
436 NIR 1981 1 0 0 1 4 1 0 7 -7 0
436 NIR 1982 2 0 0 1 4 1 0 7 -7 0
436 NIR 1983 2 0 0 1 4 1 0 7 -7 0
436 NIR 1984 2 0 0 1 4 1 0 7 -7 0
436 NIR 1985 2 0 0 1 4 1 0 7 -7 0
436 NIR 1986 2 0 0 1 4 1 0 7 -7 0
436 NIR 1987 2 1 4 3 4 1 0 7 -7 0
436 NIR 1988 2 1 4 3 4 1 0 7 -7 0
436 NIR 1989 2 1 4 3 4 1 0 7 -7 0
436 NIR 1990 2 1 4 3 4 1 0 7 -7 0
436 NIR 1991 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
436 NIR 1992 3 3 4 7 2 3 8 0 8 0
436 NIR 1993 3 3 4 7 2 3 8 0 8 0
436 NIR 1994 3 3 4 7 2 3 8 0 8 0
436 NIR 1995 3 3 4 7 2 3 8 0 8 0
436 NIR 1996 1 0 0 1 4 2 0 6 -6 0
436 NIR 1997 1 0 0 1 4 2 0 6 -6 0
436 NIR 1998 1 0 0 1 4 2 0 6 -6 0
436 NIR 1999 2 2 4 5 3 4 6 1 5 0
436 NIR 2000 2 2 4 5 3 4 6 1 5 0
436 NIR 2001 2 2 4 5 3 4 6 1 5 0
436 NIR 2002 2 2 4 5 3 4 6 1 5 0
436 NIR 2003 2 2 4 5 3 4 6 1 5 0
436 NIR 2004 3 3 4 5 3 4 7 1 6 0
436 NIR 2005 3 3 4 5 3 4 7 1 6 0
436 NIR 2006 3 3 4 5 3 4 7 1 6 0
436 NIR 2007 3 3 4 5 3 4 7 1 6 0
437 CDI 1960 2 1 4 1 4 1 0 9 -9 0
437 CDI 1961 2 1 4 1 4 1 0 9 -9 0
437 CDI 1962 2 1 4 1 4 1 0 9 -9 0
437 CDI 1963 2 1 4 1 4 1 0 9 -9 0
437 CDI 1964 2 1 4 1 4 1 0 9 -9 0
437 CDI 1965 2 1 4 1 4 1 0 9 -9 0
437 CDI 1966 2 1 4 1 4 1 0 9 -9 0
437 CDI 1967 2 1 4 1 4 1 0 9 -9 0
437 CDI 1968 2 1 4 1 4 1 0 9 -9 0
437 CDI 1969 2 1 4 1 4 1 0 9 -9 0
437 CDI 1970 2 1 4 1 4 1 0 9 -9 0
437 CDI 1971 2 1 4 1 4 1 0 9 -9 0
437 CDI 1972 2 1 4 1 4 1 0 9 -9 0
437 CDI 1973 2 1 4 1 4 1 0 9 -9 0
437 CDI 1974 2 1 4 1 4 1 0 9 -9 0
437 CDI 1975 2 1 4 1 4 1 0 9 -9 0
437 CDI 1976 2 1 4 1 4 1 0 9 -9 0
437 CDI 1977 2 1 4 1 4 1 0 9 -9 0
437 CDI 1978 2 1 4 1 4 1 0 9 -9 0
437 CDI 1979 2 1 4 1 4 1 0 9 -9 0
437 CDI 1980 2 1 4 1 4 1 0 9 -9 0
437 CDI 1981 2 1 4 1 4 1 0 9 -9 0
437 CDI 1982 2 1 4 1 4 1 0 9 -9 0
437 CDI 1983 2 1 4 1 4 1 0 9 -9 0
437 CDI 1984 2 1 4 1 4 1 0 9 -9 0
437 CDI 1985 2 1 4 1 4 1 0 9 -9 0
437 CDI 1986 2 1 4 1 4 1 0 9 -9 0
437 CDI 1987 2 1 4 1 4 1 0 9 -9 0
437 CDI 1988 2 1 4 1 4 1 0 9 -9 0
437 CDI 1989 2 1 4 1 4 1 0 9 -9 0
437 CDI 1990 2 1 4 2 4 2 0 7 -7 0
437 CDI 1991 2 1 4 2 4 2 0 7 -7 0
437 CDI 1992 2 1 4 2 4 2 0 7 -7 0
437 CDI 1993 2 1 4 2 4 2 0 7 -7 0
437 CDI 1994 2 1 4 3 4 2 0 6 -6 0
437 CDI 1995 2 1 4 3 4 2 0 6 -6 0
437 CDI 1996 2 1 4 3 4 2 0 6 -6 0
437 CDI 1997 2 1 4 3 4 2 0 6 -6 0
437 CDI 1998 2 1 4 3 4 2 0 6 -6 0
437 CDI 1999 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
437 CDI 2000 2 2 4 5 3 3 5 1 4 0
437 CDI 2001 2 2 4 5 3 3 5 1 4 0
437 CDI 2002 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
437 CDI 2003 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
437 CDI 2004 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
437 CDI 2005 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
437 CDI 2006 -77 -77 -77 -77 -77 -77 -77 -77 -77 0
437 CDI 2007 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
438 GUI 1958 2 1 4 1 4 1 0 9 -9 0
438 GUI 1959 2 1 4 1 4 1 0 9 -9 0
438 GUI 1960 2 1 4 1 4 1 0 9 -9 0
438 GUI 1961 2 1 4 1 4 1 0 9 -9 0
438 GUI 1962 2 1 4 1 4 1 0 9 -9 0
438 GUI 1963 2 1 4 1 4 1 0 9 -9 0
438 GUI 1964 2 1 4 1 4 1 0 9 -9 0
438 GUI 1965 2 1 4 1 4 1 0 9 -9 0
438 GUI 1966 2 1 4 1 4 1 0 9 -9 0
438 GUI 1967 2 1 4 1 4 1 0 9 -9 0
438 GUI 1968 2 1 4 1 4 1 0 9 -9 0
438 GUI 1969 2 1 4 1 4 1 0 9 -9 0
438 GUI 1970 2 1 4 1 4 1 0 9 -9 0
438 GUI 1971 2 1 4 1 4 1 0 9 -9 0
438 GUI 1972 2 1 4 1 4 1 0 9 -9 0
438 GUI 1973 2 1 4 1 4 1 0 9 -9 0
438 GUI 1974 2 1 4 1 4 1 0 9 -9 0
438 GUI 1975 2 1 4 1 4 1 0 9 -9 0
438 GUI 1976 2 1 4 1 4 1 0 9 -9 0
438 GUI 1977 2 1 4 1 4 1 0 9 -9 0
438 GUI 1978 2 1 4 1 4 1 0 9 -9 0
438 GUI 1979 2 1 4 1 4 1 0 9 -9 0
438 GUI 1980 2 1 4 1 4 1 0 9 -9 0
438 GUI 1981 2 1 4 1 4 1 0 9 -9 0
438 GUI 1982 2 1 4 1 4 1 0 9 -9 0
438 GUI 1983 2 1 4 1 4 1 0 9 -9 0
438 GUI 1984 1 0 0 1 4 1 0 7 -7 0
438 GUI 1985 1 0 0 1 4 1 0 7 -7 0
438 GUI 1986 1 0 0 1 4 1 0 7 -7 0
438 GUI 1987 1 0 0 1 4 1 0 7 -7 0
438 GUI 1988 1 0 0 1 4 1 0 7 -7 0
438 GUI 1989 1 0 0 1 4 1 0 7 -7 0
438 GUI 1990 1 0 0 1 4 1 0 7 -7 0
438 GUI 1991 1 0 0 2 4 2 0 5 -5 0
438 GUI 1992 1 0 0 2 4 2 0 5 -5 0
438 GUI 1993 1 0 0 2 4 2 0 5 -5 0
438 GUI 1994 1 0 0 2 4 2 0 5 -5 0
438 GUI 1995 2 0 0 3 3 3 1 2 -1 0
438 GUI 1996 2 0 0 3 3 3 1 2 -1 0
438 GUI 1997 2 0 0 3 3 3 1 2 -1 0
438 GUI 1998 2 0 0 3 3 3 1 2 -1 0
438 GUI 1999 2 0 0 3 3 3 1 2 -1 0
438 GUI 2000 2 0 0 3 3 3 1 2 -1 0
438 GUI 2001 2 0 0 3 3 3 1 2 -1 0
438 GUI 2002 2 0 0 3 3 3 1 2 -1 0
438 GUI 2003 2 0 0 3 3 3 1 2 -1 0
438 GUI 2004 2 0 0 3 3 3 1 2 -1 0
438 GUI 2005 2 0 0 3 3 3 1 2 -1 0
438 GUI 2006 2 0 0 3 3 3 1 2 -1 0
438 GUI 2007 2 0 0 3 3 3 1 2 -1 0
439 BFO 1960 2 1 4 3 4 1 0 7 -7 0
439 BFO 1961 2 1 4 3 4 1 0 7 -7 0
439 BFO 1962 2 1 4 3 4 1 0 7 -7 0
439 BFO 1963 2 1 4 3 4 1 0 7 -7 0
439 BFO 1964 2 1 4 3 4 1 0 7 -7 0
439 BFO 1965 2 1 4 3 4 1 0 7 -7 0
439 BFO 1966 1 0 0 1 4 1 0 7 -7 0
439 BFO 1967 1 0 0 1 4 1 0 7 -7 0
439 BFO 1968 1 0 0 1 4 1 0 7 -7 0
439 BFO 1969 1 0 0 1 4 2 0 6 -6 0
439 BFO 1970 2 0 0 2 3 2 0 4 -4 0
439 BFO 1971 2 0 0 2 3 2 0 4 -4 0
439 BFO 1972 2 0 0 2 3 2 0 4 -4 0
439 BFO 1973 2 0 0 2 3 2 0 4 -4 0
439 BFO 1974 2 0 0 2 3 2 0 4 -4 0
439 BFO 1975 2 0 0 2 3 2 0 4 -4 0
439 BFO 1976 2 0 0 2 3 2 0 4 -4 0
439 BFO 1977 -88 -88 -88 -88 -88 -88 -88 -88 -88 0
439 BFO 1978 3 3 4 5 3 3 6 1 5 0
439 BFO 1979 3 3 4 5 3 3 6 1 5 0
439 BFO 1980 1 0 0 1 4 1 0 7 -7 0
439 BFO 1981 1 0 0 1 4 1 0 7 -7 0
439 BFO 1982 1 0 0 1 4 1 0 7 -7 0
439 BFO 1983 1 0 0 1 4 1 0 7 -7 0
439 BFO 1984 1 0 0 1 4 1 0 7 -7 0
439 BFO 1985 1 0 0 1 4 1 0 7 -7 0
439 BFO 1986 1 0 0 1 4 1 0 7 -7 0
439 BFO 1987 1 0 0 1 4 1 0 7 -7 0
439 BFO 1988 1 0 0 1 4 1 0 7 -7 0
439 BFO 1989 1 0 0 1 4 1 0 7 -7 0
439 BFO 1990 1 0 0 1 4 1 0 7 -7 0
439 BFO 1991 2 0 0 2 4 2 0 5 -5 0
439 BFO 1992 2 0 0 2 4 2 0 5 -5 0
439 BFO 1993 2 0 0 2 4 2 0 5 -5 0
439 BFO 1994 2 0 0 2 4 2 0 5 -5 0
439 BFO 1995 2 0 0 2 4 2 0 5 -5 0
439 BFO 1996 2 0 0 2 4 2 0 5 -5 0
439 BFO 1997 2 0 0 2 3 2 0 4 -4 0
439 BFO 1998 2 0 0 2 3 2 0 4 -4 0
439 BFO 1999 2 0 0 2 3 2 0 4 -4 0
439 BFO 2000 2 0 0 3 3 2 0 3 -3 0
439 BFO 2001 2 0 0 3 3 4 2 2 0 0
439 BFO 2002 2 0 0 3 3 4 2 2 0 0
439 BFO 2003 2 0 0 3 3 4 2 2 0 0
439 BFO 2004 2 0 0 3 3 4 2 2 0 0
439 BFO 2005 2 0 0 3 3 4 2 2 0 0
439 BFO 2006 2 0 0 3 3 4 2 2 0 0
439 BFO 2007 2 0 0 3 3 4 2 2 0 0
450 LBR 1847 3 3 4 7 4 2 7 3 4 0
450 LBR 1848 3 3 4 7 4 2 7 3 4 0
450 LBR 1849 3 3 4 7 4 2 7 3 4 0
450 LBR 1850 3 3 4 7 4 2 7 3 4 0
450 LBR 1851 3 3 4 7 4 2 7 3 4 0
450 LBR 1852 3 3 4 7 4 2 7 3 4 0
450 LBR 1853 3 3 4 7 4 2 7 3 4 0
450 LBR 1854 3 3 4 7 4 2 7 3 4 0
450 LBR 1855 3 3 4 7 4 2 7 3 4 0
450 LBR 1856 3 3 4 7 4 2 7 3 4 0
450 LBR 1857 3 3 4 7 4 2 7 3 4 0
450 LBR 1858 3 3 4 7 4 2 7 3 4 0
450 LBR 1859 3 3 4 7 4 2 7 3 4 0
450 LBR 1860 3 3 4 7 4 2 7 3 4 0
450 LBR 1861 3 3 4 7 4 2 7 3 4 0
450 LBR 1862 3 3 4 7 4 2 7 3 4 0
450 LBR 1863 3 3 4 7 4 2 7 3 4 0
450 LBR 1864 3 3 4 7 4 2 7 3 4 0
450 LBR 1865 3 3 4 7 4 2 7 3 4 0
450 LBR 1866 3 3 4 7 4 2 7 3 4 0
450 LBR 1867 3 3 4 7 4 2 7 3 4 0
450 LBR 1868 3 3 4 7 4 2 7 3 4 0
450 LBR 1869 3 3 4 7 4 2 7 3 4 0
450 LBR 1870 3 3 4 7 4 2 7 3 4 0
450 LBR 1871 3 3 4 7 4 2 7 3 4 0
450 LBR 1872 3 3 4 7 4 2 7 3 4 0
450 LBR 1873 3 3 4 7 4 2 7 3 4 0
450 LBR 1874 3 3 4 7 4 2 7 3 4 0
450 LBR 1875 3 3 4 7 4 2 7 3 4 0
450 LBR 1876 3 3 4 7 4 2 7 3 4 0
450 LBR 1877 3 3 4 7 4 2 7 3 4 0
450 LBR 1878 3 3 4 7 4 2 7 3 4 0
450 LBR 1879 3 3 4 7 4 2 7 3 4 0
450 LBR 1880 3 3 4 7 4 2 7 3 4 0
450 LBR 1881 3 3 4 7 4 2 7 3 4 0
450 LBR 1882 3 3 4 7 4 2 7 3 4 0
450 LBR 1883 3 3 4 7 4 2 7 3 4 0
450 LBR 1884 2 1 4 5 4 2 2 5 -3 0
450 LBR 1885 2 1 4 5 4 2 2 5 -3 0
450 LBR 1886 2 1 4 5 4 2 2 5 -3 0
450 LBR 1887 2 1 4 5 4 2 2 5 -3 0
450 LBR 1888 2 1 4 5 4 2 2 5 -3 0
450 LBR 1889 2 1 4 5 4 2 2 5 -3 0
450 LBR 1890 2 1 4 4 4 2 1 5 -4 0
450 LBR 1891 2 1 4 4 4 2 1 5 -4 0
450 LBR 1892 2 1 4 4 4 2 1 5 -4 0
450 LBR 1893 2 1 4 4 4 2 1 5 -4 0
450 LBR 1894 2 1 4 4 4 2 1 5 -4 0
450 LBR 1895 2 1 4 4 4 2 1 5 -4 0
450 LBR 1896 2 1 4 4 4 2 1 5 -4 0
450 LBR 1897 2 1 4 4 4 2 1 5 -4 0
450 LBR 1898 2 1 4 4 4 2 1 5 -4 0
450 LBR 1899 2 1 4 4 4 2 1 5 -4 0
